Transaction_ID,Amount,Transaction_Type,Merchant,Location,Hour,Day_of_Week,Account_Type,Fraudulent
419,675.7932715162681,Credit,Walmart,Local,20,Monday,Personal,0
420,754.8507841433033,Debit,Amazon,Local,19,Wednesday,Business,0
421,793.6632533,Credit,Walmart,International,4,Sunday,Business,0
422,791.7219613666083,Credit,Amazon,International,8,Sunday,Business,0
423,100.29404201820347,Debit,Walmart,Local,21,Sunday,Personal,0
424,499.4761016555557,Credit,Target,Local,22,Sunday,Business,0
425,66.98317241647784,Debit,Target,Local,23,Wednesday,Business,0
426,554.0335935004982,Credit,Amazon,International,14,Saturday,Personal,0
427,447.1151963596432,Debit,Walmart,Local,8,Friday,Personal,0
428,888.8271409307167,Debit,Amazon,Local,13,Thursday,Business,0
429,357.4058624265579,Credit,Walmart,International,20,Thursday,Business,0
430,125.8963462633298,Debit,Walmart,Local,23,Tuesday,Business,0
431,151.5617652323075,Credit,Target,Local,1,Monday,Personal,0
432,763.8955254002975,Credit,Amazon,Local,17,Friday,Personal,0
433,622.0358826830984,Debit,Target,Local,12,Monday,Business,0
434,110.11144936156234,Credit,Target,International,20,Sunday,Personal,0
435,93.26573805384746,Credit,Target,International,15,Sunday,Business,0
436,703.9594401445288,Debit,Amazon,International,5,Sunday,Business,0
437,82.03537630055159,Credit,Walmart,Local,15,Friday,Personal,0
438,823.6414586974527,Credit,Walmart,Local,3,Thursday,Personal,0
439,709.1798048849313,Debit,Amazon,Local,23,Thursday,Personal,1
440,90.53529283548076,Credit,Walmart,Local,9,Friday,Personal,0
441,93.98933694,Credit,Amazon,International,18,Monday,Business,0
442,986.7731827161637,Debit,Amazon,Local,10,Saturday,Business,0
443,380.5280877985591,Credit,Walmart,Local,4,Wednesday,Personal,0
444,376.9357256,Credit,Target,Local,17,Wednesday,Business,0
445,814.6715715849275,Debit,Amazon,International,2,Sunday,Personal,0
446,947.7760916100201,Credit,Amazon,Local,7,Tuesday,Personal,0
447,986.1410531846421,Credit,Amazon,Local,10,Tuesday,Business,0
448,755.8444034063522,Debit,Amazon,Local,20,Saturday,Personal,0
449,382.4969896756066,Debit,Walmart,Local,18,Monday,Business,0
450,92.66570953168208,Credit,Walmart,Local,20,Saturday,Personal,0
451,779.3754467681624,Credit,Amazon,International,2,Thursday,Business,0
452,562.8202072,Debit,Target,Local,11,Monday,Personal,0
453,429.97978915450653,Credit,Walmart,Local,14,Friday,Business,0
454,907.2908412437886,Credit,Target,Local,22,Sunday,Personal,1
455,120.08550748308983,Credit,Target,Local,23,Wednesday,Personal,0
456,497.6988532479506,Debit,Amazon,Local,15,Tuesday,Personal,0
457,21.240108319744877,Credit,Walmart,International,4,Monday,Business,0
458,473.9740356,Credit,Amazon,Local,18,Monday,Personal,0
459,65.74024292501898,Debit,Amazon,International,5,Friday,Personal,0
460,127.6297371053912,Debit,Target,International,11,Sunday,Personal,0
461,126.35098430933384,Debit,Target,Local,18,Sunday,Personal,0
462,652.7181991,Credit,Target,Local,8,Thursday,Personal,0
463,748.5844304727691,Credit,Amazon,International,17,Sunday,Business,0
464,587.5350774,Debit,Amazon,Local,2,Thursday,Business,0
465,962.5508229897965,Credit,Amazon,International,22,Sunday,Business,0
466,381.1218737,Credit,Amazon,International,13,Sunday,Personal,0
467,292.8549654190421,Credit,Amazon,Local,23,Wednesday,Business,0
468,869.9131369075657,Credit,Amazon,Local,20,Saturday,Personal,1
469,231.3598801342581,Debit,Amazon,International,4,Saturday,Business,0
470,963.5903140462052,Debit,Amazon,Local,4,Tuesday,Business,0
471,22.03292994291818,Credit,Walmart,International,3,Thursday,Business,0
472,970.1800384405626,Debit,Walmart,International,21,Thursday,Personal,0
473,52.728312831070355,Credit,Walmart,Local,15,Thursday,Personal,0
474,892.2316825610903,Credit,Walmart,International,12,Saturday,Personal,0
475,532.4240979954369,Debit,Amazon,International,7,Monday,Business,0
476,993.0351481581073,Debit,Amazon,International,23,Sunday,Personal,0
477,83.05859908804487,Credit,Target,International,20,Sunday,Personal,0
478,558.3157415573075,Credit,Target,International,15,Thursday,Business,0
479,969.6095103,Credit,Walmart,International,1,Saturday,Business,0
480,527.8668657284474,Credit,Target,Local,7,Friday,Personal,0
481,633.1046517539099,Debit,Walmart,International,2,Saturday,Business,0
482,698.7912021,Debit,Amazon,International,22,Wednesday,Personal,0
483,459.9956541200955,Credit,Amazon,Local,8,Thursday,Business,0
484,631.2824992832228,Credit,Target,Local,10,Tuesday,Personal,1
485,588.4711688038692,Debit,Amazon,Local,20,Monday,Personal,0
486,902.1464303860791,Credit,Amazon,International,23,Sunday,Business,0
487,54.99191653804329,Debit,Walmart,Local,19,Friday,Business,0
488,288.15355769630804,Credit,Target,International,0,Saturday,Personal,0
489,950.9073692357931,Debit,Amazon,International,0,Wednesday,Business,0
490,891.3611460520071,Credit,Target,International,21,Monday,Personal,0
491,461.1001852578558,Credit,Amazon,International,7,Friday,Business,0
492,623.9312718235213,Credit,Walmart,Local,15,Monday,Personal,0
493,284.60737115132133,Debit,Amazon,International,9,Wednesday,Business,0
494,196.2399481265237,Debit,Target,International,1,Wednesday,Personal,0
495,469.0614208905823,Credit,Target,International,15,Thursday,Business,1
496,359.8187057457923,Credit,Walmart,International,3,Tuesday,Personal,0
497,587.8195507323634,Credit,Amazon,International,18,Thursday,Personal,0
498,86.9572906,Credit,Walmart,International,8,Saturday,Business,0
499,974.6508595895049,Debit,Target,Local,2,Sunday,Business,0
500,986.3486370348069,Debit,Walmart,Local,10,Monday,Personal,0
501,701.1800968795477,Debit,Amazon,International,7,Thursday,Personal,0
502,540.7354026806792,Credit,Amazon,International,6,Wednesday,Business,0
503,316.4323401234645,Credit,Walmart,International,0,Wednesday,Business,0
504,815.6570695098792,Debit,Target,International,7,Wednesday,Personal,0
505,687.8838608283405,Credit,Target,International,23,Thursday,Personal,0
506,170.9907699514424,Debit,Walmart,Local,16,Sunday,Personal,0
507,911.8179126489041,Debit,Amazon,International,10,Saturday,Business,0
508,824.3118704939372,Debit,Amazon,Local,6,Saturday,Business,0
509,950.3019141590048,Debit,Amazon,Local,8,Friday,Personal,0
510,728.4623133044764,Credit,Amazon,Local,13,Thursday,Business,0
511,617.281044,Debit,Target,Local,4,Thursday,Personal,0
512,424.0606059277127,Credit,Amazon,Local,17,Thursday,Personal,0
513,933.4011985204731,Debit,Walmart,International,23,Thursday,Business,0
514,867.4032506054043,Debit,Walmart,International,22,Wednesday,Business,0
515,54.76648340512752,Debit,Walmart,International,12,Sunday,Business,0
516,36.103304752279485,Debit,Walmart,International,4,Tuesday,Personal,0
517,382.6987332092691,Credit,Amazon,Local,7,Thursday,Business,0
518,812.4477974740146,Credit,Target,Local,14,Thursday,Business,0
519,987.403368,Credit,Amazon,International,21,Tuesday,Business,1
520,158.9127221924929,Credit,Target,Local,3,Thursday,Personal,0
521,598.1894081986138,Debit,Amazon,International,0,Sunday,Personal,0
522,387.0819480647113,Credit,Target,Local,5,Tuesday,Personal,0
523,970.2152538364571,Credit,Walmart,Local,23,Wednesday,Business,0
524,843.6977339043516,Debit,Walmart,Local,18,Friday,Personal,0
525,839.9454176640264,Credit,Target,Local,11,Thursday,Personal,0
526,474.00622819702056,Credit,Target,International,6,Friday,Personal,0
527,420.6713073142885,Credit,Target,Local,12,Thursday,Business,0
528,280.6730012113992,Credit,Walmart,International,6,Monday,Personal,0
529,65.81174168441785,Debit,Walmart,International,8,Sunday,Personal,0
530,866.0751524925026,Debit,Amazon,Local,0,Saturday,Personal,0
531,814.7719990387768,Credit,Target,International,20,Monday,Business,0
532,999.7204965532693,Debit,Target,International,23,Wednesday,Personal,0
533,996.6704687031663,Credit,Target,International,12,Friday,Personal,0
534,559.8773885466012,Credit,Walmart,International,18,Friday,Personal,1
535,771.2975410287054,Credit,Target,Local,20,Tuesday,Business,0
536,945.3180725836038,Debit,Target,Local,0,Sunday,Business,0
537,851.1509167706373,Debit,Walmart,Local,19,Tuesday,Personal,0
538,254.87462072576568,Debit,Target,Local,20,Thursday,Personal,0
539,456.0386939569926,Debit,Amazon,International,18,Tuesday,Personal,0
540,137.86782099998004,Debit,Walmart,International,17,Tuesday,Business,0
541,954.5105169861351,Debit,Walmart,Local,22,Friday,Business,0
542,610.1128881063712,Credit,Walmart,Local,4,Monday,Business,0
543,236.3563774484281,Debit,Amazon,International,2,Friday,Business,0
544,674.9836775617981,Credit,Walmart,Local,1,Sunday,Personal,0
545,621.9469580533168,Credit,Walmart,International,21,Tuesday,Personal,0
546,364.5810908525121,Debit,Walmart,Local,9,Thursday,Business,0
547,122.42201627763274,Credit,Walmart,International,5,Monday,Business,0
548,674.8574636368716,Credit,Amazon,International,18,Tuesday,Business,0
549,525.1046238947554,Credit,Target,Local,16,Tuesday,Personal,0
550,774.5952078182829,Debit,Target,Local,18,Saturday,Business,0
551,524.9618661008734,Debit,Walmart,Local,12,Thursday,Business,0
552,853.6596853153547,Credit,Amazon,International,16,Thursday,Business,0
553,556.3877703867407,Debit,Walmart,Local,22,Tuesday,Business,0
554,565.3285918200324,Credit,Target,Local,17,Tuesday,Business,0
555,877.8870666317616,Debit,Target,Local,10,Friday,Personal,0
556,409.44803755027306,Credit,Amazon,Local,19,Wednesday,Business,0
557,142.67507616613432,Credit,Target,Local,19,Thursday,Business,0
558,38.494849550205586,Debit,Walmart,International,12,Sunday,Personal,0
559,757.5858831168828,Debit,Amazon,Local,23,Thursday,Business,0
560,624.1064558,Debit,Target,Local,10,Sunday,Business,0
561,707.0389704182313,Debit,Walmart,Local,19,Sunday,Business,0
562,220.83451989382164,Debit,Amazon,Local,18,Saturday,Personal,0
563,145.00776083090207,Credit,Walmart,International,9,Friday,Business,0
564,24.399219011203108,Credit,Target,International,2,Monday,Personal,0
565,357.0816832,Credit,Walmart,Local,20,Saturday,Personal,0
566,594.0185099860868,Debit,Amazon,Local,5,Saturday,Business,0
567,398.3216046,Debit,Walmart,Local,6,Monday,Personal,0
568,443.1001728034918,Credit,Target,International,20,Monday,Business,0
569,905.1171075,Credit,Amazon,International,22,Thursday,Personal,0
570,354.77291235306734,Credit,Amazon,Local,19,Wednesday,Personal,0
571,518.8495942682127,Credit,Target,International,4,Wednesday,Personal,0
572,785.8164826137316,Debit,Walmart,International,21,Sunday,Business,0
573,402.57735449805745,Credit,Walmart,International,8,Friday,Business,0
574,625.8658332255948,Debit,Target,International,21,Sunday,Personal,0
575,863.7400716592778,Credit,Amazon,International,9,Monday,Business,0
576,950.0254174210656,Debit,Target,International,13,Monday,Personal,1
577,155.60274611974756,Debit,Amazon,Local,10,Tuesday,Business,0
578,927.3217489098795,Debit,Amazon,International,16,Friday,Personal,0
579,497.1951301487428,Debit,Walmart,Local,10,Saturday,Business,0
580,265.6619444159688,Credit,Target,International,6,Saturday,Personal,0
581,464.5443986758787,Credit,Amazon,Local,10,Friday,Business,0
582,980.2322495326223,Credit,Walmart,International,12,Thursday,Business,0
583,497.6919130529409,Debit,Target,Local,18,Thursday,Business,0
584,335.46409418463315,Credit,Target,Local,5,Friday,Business,0
585,637.0668457735585,Credit,Amazon,International,1,Wednesday,Business,0
586,247.74416259041115,Credit,Amazon,Local,13,Friday,Personal,0
587,85.10469482757728,Debit,Amazon,Local,15,Wednesday,Personal,0
588,137.59092469154274,Debit,Target,International,6,Thursday,Business,0
589,136.7653805681947,Debit,Amazon,Local,0,Sunday,Business,0
590,160.3836665771714,Credit,Target,International,1,Friday,Personal,0
591,147.43890092291605,Credit,Walmart,Local,8,Wednesday,Business,0
592,644.4659973551825,Credit,Target,Local,22,Tuesday,Business,0
593,190.06128355515338,Debit,Amazon,International,17,Tuesday,Business,0
594,352.21061049062456,Credit,Target,Local,20,Friday,Business,0
595,897.8205258069518,Debit,Amazon,Local,19,Monday,Personal,0
596,479.2220238602436,Debit,Walmart,International,17,Friday,Business,0
597,670.8821611358169,Debit,Amazon,International,17,Thursday,Personal,0
598,180.59667248961352,Debit,Amazon,International,9,Thursday,Personal,0
599,200.36612862058408,Credit,Amazon,Local,7,Tuesday,Personal,0
600,50.459930103814074,Credit,Amazon,Local,20,Wednesday,Personal,0
601,177.2457124414429,Debit,Amazon,International,7,Tuesday,Business,0
602,285.80443564163903,Credit,Amazon,Local,1,Wednesday,Personal,0
603,185.24037943397934,Debit,Walmart,Local,17,Sunday,Business,0
604,97.81550841948506,Credit,Walmart,Local,10,Friday,Business,0
605,129.4295123895948,Credit,Target,Local,10,Monday,Personal,0
606,466.1709803523985,Debit,Amazon,Local,18,Thursday,Personal,0
607,214.2703812217346,Debit,Target,International,10,Friday,Business,0
608,370.62716243759473,Debit,Walmart,International,9,Tuesday,Business,0
609,508.3830981463083,Debit,Walmart,Local,7,Saturday,Personal,0
610,693.4908803430717,Credit,Amazon,Local,14,Saturday,Personal,0
611,48.91901844268795,Debit,Amazon,Local,7,Friday,Business,0
612,801.4162949199522,Credit,Target,International,18,Monday,Personal,0
613,631.6213855959987,Debit,Walmart,International,0,Wednesday,Personal,0
614,90.94144162938319,Credit,Target,International,22,Sunday,Business,0
615,874.8428378657095,Debit,Target,International,19,Monday,Business,0
616,921.6636765,Credit,Target,International,2,Tuesday,Business,0
617,70.46718025631512,Credit,Amazon,Local,20,Monday,Business,0
618,284.10887166573167,Credit,Walmart,Local,11,Thursday,Business,0
619,808.1392669951307,Debit,Target,Local,15,Saturday,Business,0
620,750.7770934798218,Debit,Walmart,Local,21,Monday,Personal,1
621,192.67580916281355,Debit,Walmart,International,15,Friday,Business,0
622,217.2558301033432,Debit,Target,Local,16,Wednesday,Business,0
623,376.76738176346817,Credit,Target,Local,15,Thursday,Business,0
624,489.6777553391111,Credit,Amazon,Local,8,Thursday,Personal,0
625,622.0722238,Credit,Walmart,Local,21,Thursday,Personal,0
626,375.2245031740747,Debit,Target,International,18,Tuesday,Business,0
627,467.90936897181643,Credit,Target,International,0,Tuesday,Business,0
628,749.9962287524189,Credit,Walmart,Local,17,Friday,Personal,0
629,46.31637086169192,Debit,Target,Local,5,Wednesday,Personal,0
630,259.9125749005806,Debit,Walmart,Local,5,Monday,Business,0
631,716.2160900257069,Credit,Target,Local,11,Friday,Personal,0
632,896.2547693103273,Debit,Walmart,International,2,Tuesday,Personal,0
633,516.5606676945094,Debit,Target,International,10,Friday,Personal,0
634,536.7923504126625,Debit,Target,Local,5,Wednesday,Business,0
635,116.10029122637829,Debit,Amazon,Local,13,Friday,Personal,0
636,452.9382431552201,Credit,Walmart,International,17,Sunday,Personal,0
637,537.2910937904729,Credit,Amazon,International,15,Saturday,Business,0
638,250.04579859838236,Credit,Target,Local,23,Saturday,Personal,0
639,276.55079863988715,Credit,Walmart,Local,12,Thursday,Personal,0
640,383.5113214735764,Credit,Walmart,Local,0,Monday,Personal,0
641,29.870485799949105,Debit,Target,International,5,Sunday,Business,0
642,328.8583739273465,Credit,Target,International,13,Tuesday,Business,0
643,219.3335269265792,Credit,Target,International,16,Sunday,Business,1
644,334.2223786561355,Debit,Target,International,12,Tuesday,Personal,0
645,128.5645105010587,Debit,Walmart,International,12,Saturday,Personal,0
646,891.6220079,Debit,Amazon,Local,8,Wednesday,Personal,0
647,597.6565290185082,Credit,Walmart,Local,5,Wednesday,Business,0
648,682.3112959530447,Debit,Walmart,Local,5,Wednesday,Business,0
649,791.2795262212649,Debit,Walmart,Local,4,Tuesday,Personal,0
650,503.4577769397667,Debit,Walmart,International,20,Thursday,Business,0
651,96.05108520654946,Credit,Target,Local,13,Sunday,Business,0
652,541.7354764003622,Debit,Amazon,International,13,Monday,Personal,0
653,590.9727068406703,Debit,Walmart,International,3,Wednesday,Personal,0
654,747.9850794424867,Credit,Walmart,Local,1,Tuesday,Business,0
655,437.3429507673826,Debit,Amazon,Local,1,Thursday,Business,0
656,136.30449976760812,Credit,Target,Local,16,Wednesday,Business,0
657,290.93814674073724,Credit,Walmart,Local,9,Sunday,Personal,0
658,369.45147343464873,Debit,Target,Local,13,Wednesday,Business,0
659,649.4580689182852,Credit,Walmart,Local,18,Monday,Personal,0
660,575.0705216222227,Debit,Walmart,International,16,Saturday,Business,0
661,362.5357586388678,Debit,Amazon,International,21,Monday,Business,0
662,986.6500963050499,Debit,Amazon,International,10,Friday,Personal,0
663,609.7170711633182,Debit,Target,Local,6,Saturday,Personal,0
